Position - Rx,Position - Tx,Velocity - Rx,Velocity - Tx,Time Initial,Time Final,Time Communication,Distance,Relative Speed,Direction Rx,Direction Tx,Pseudo-angle,Link Lifetime,Time Prediction,A,B,C
7673.64,7596.23,15.55,0.0,17.6553,23.3184,5.6631,133.391,15.55, 102, 0,2.68431,7.79649,-2.1333900000000003,241.803,3849.01,-44706.8
8730.59,8608.3,15.13,0.0,19.1004,23.2686,4.168199999999999,173.551,15.13, 126, 0,2.57362,5.07843,-0.9102300000000012,228.917,5213.45,-32380.0
8732.89,8621.92,15.13,16.57,19.3459,34.3876,15.041699999999999,155.546,6.00185, 126, 105,2.55863,37.7258,-22.6841,36.0221,-343.6,-38305.3
8732.92,8699.87,15.13,15.72,19.3486,35.1898,15.841199999999997,50.7521,0.94484, 126, 124,2.68233,100.0,-84.1588,0.892723,-61.2687,-59924.2
8718.32,8775.89,14.16,15.87,17.765,35.1157,17.350699999999996,91.1228,3.01181, 124, 133,6.72655,63.0247,-45.67400000000001,9.07099,288.231,-54196.6
8602.86,8608.3,0.0,0.0,19.1032,26.228,7.1248000000000005,7.49514,0.0, 0, 0,6.52462,100.0,-92.8752,0.0,0.0,-62443.8
8602.86,8608.3,0.0,0.0,28.3483,34.4207,6.072399999999998,7.49514,0.0, 0, 0,6.52462,100.0,-93.9276,0.0,0.0,-62443.8
8602.86,8621.93,0.0,16.57,19.3465,32.3661,13.019600000000004,29.2662,16.57, 0, 105,6.66483,13.3984,-0.3787999999999965,274.565,922.063,-61643.5
8602.86,8685.04,0.0,15.55,17.9465,26.1051,8.1586,111.841,15.55, 0, 119,6.51289,8.88756,-0.7289600000000007,241.803,3475.85,-49991.5
8602.86,8407.61,0.0,15.64,19.3244,22.2549,2.9304999999999986,206.181,15.64, 0, -81,2.04728,2.81474,0.11575999999999853,244.61,6413.19,-19989.4
7616.26,7582.9,16.43,15.58,16.5482,26.2557,9.7075,43.4424,24.9905, 102, 0,2.35928,8.46429,1.2432099999999995,624.525,1874.83,-60612.8
7608.01,7691.63,16.09,16.49,15.9515,34.4613,18.509800000000002,97.0344,0.401828, 102, 102,6.18811,100.0,-81.4902,0.161466,77.8297,-53084.3
7617.56,7510.74,16.43,6.16,16.642,29.3471,12.705100000000002,123.956,10.7341, 102, 120,0.832531,14.401,-1.6958999999999982,115.222,1613.71,-47134.9
7620.18,7553.97,16.43,11.84,16.8317,34.3284,17.4967,80.9652,4.65305, 102, 105,2.26798,36.5226,-19.025899999999996,21.6508,741.04,-55944.6
7631.61,7596.23,16.17,0.0,17.6673,25.3055,7.638199999999998,92.6193,16.17, 102, 0,3.0777,10.4041,-2.765900000000002,261.469,2462.39,-53921.7
7677.98,7497.5,16.38,10.07,19.1917,35.2972,16.105499999999996,181.393,26.1632, -77, 120,1.75559,14.5555,1.5499999999999954,684.514,-7930.09,-29596.5
7713.13,7582.89,15.91,15.58,16.5459,34.2399,17.694,178.431,19.5957, -77, 0,2.43249,14.3517,3.3423,383.993,-3374.43,-30662.3
7709.79,7703.52,15.91,16.66,16.7946,24.3254,7.530799999999999,41.3462,32.5696, -77, 102,3.46472,8.44647,-0.9156700000000004,1060.78,-1762.7,-60790.5
7514.89,7742.91,8.75,15.67,31.2407,35.1673,3.926599999999997,260.163,9.02861, -105, -77,6.16165,47.7832,-43.8566,81.5159,-4003.6,5184.73
7725.17,7506.2,16.41,9.17,15.6623,34.3316,18.6693,223.038,25.3093, -77, 120,1.85201,16.7998,1.8694999999999986,640.563,-10002.1,-12753.9
7678.31,7594.16,16.38,6.58,19.1674,34.2692,15.101799999999997,175.065,11.6976, -77, -41,2.87718,28.4171,-13.315300000000004,136.834,-2767.54,-31852.1
11651.7,11533.2,5.75,9.66,19.2139,28.1863,8.9724,121.937,9.89485, -21, -96,2.09102,15.0729,-6.1005,97.908,1684.31,-47631.4
11570.2,11382.0,15.82,15.09,30.4776,32.4901,2.0124999999999993,188.476,0.732599, -96, -96,1.90946,100.0,-97.9875,0.536702,-274.677,-26976.8
11652.3,11452.5,8.32,15.89,18.7951,22.2156,3.420499999999997,203.478,15.9021, -21, -96,2.04166,3.55454,-0.13404000000000282,252.876,5036.25,-21096.6
11655.0,11650.4,3.76,5.52,16.5616,34.2149,17.6533,30.154,4.27691, 4, -46,3.68867,55.878,-38.2247,18.292,80.1166,-61590.7
11654.1,11614.7,5.92,14.93,17.8079,35.176,17.368100000000002,77.7658,20.5656, -21, 179,3.1916,15.1595,2.2086000000000023,422.943,-2687.71,-56452.5
11655.0,11605.7,3.76,8.58,16.5566,34.4177,17.861100000000004,49.315,12.115, 4, 160,1.85041,20.5038,-2.6426999999999943,146.772,-79.7722,-60068.0
11606.2,11533.2,0.0,9.66,19.2155,28.1881,8.9726,78.7943,9.66, 0, -96,2.24031,18.0599,-9.087299999999999,93.3156,1431.65,-56291.5
11606.2,11382.0,0.0,15.09,30.4787,32.5087,2.0299999999999976,227.644,15.09, 0, -96,2.02432,1.49329,0.5367099999999976,227.708,6810.7,-10678.1
11610.0,11606.2,14.95,8.58,16.8616,34.4183,17.556700000000003,42.9483,7.42087, 179, 160,7.93962,38.8055,-21.2488,55.0693,-573.931,-60655.4
11467.9,11533.2,15.37,9.66,19.2166,28.1892,8.9726,65.624,5.71022, -96, -96,5.94398,32.297,-23.324399999999997,32.6066,748.727,-58193.5
11468.1,11446.1,15.37,15.71,19.2032,28.4586,9.255400000000002,21.9983,0.340036, -96, -96,1.89218,100.0,-90.74459999999999,0.115624,14.9589,-62016.1
11487.8,11643.1,15.2,7.3,17.8753,34.2155,16.3402,156.001,8.844, -96, -74,5.94975,11.0875,5.252699999999999,78.2164,2574.8,-38163.6
11493.8,11652.4,15.2,4.94,17.4847,22.0726,4.587900000000001,161.696,19.9319, -96, 64,5.63733,4.46679,0.1211100000000016,397.281,6364.23,-36354.3
11472.7,11612.4,14.77,14.36,18.8955,25.2263,6.3308,139.786,19.5048, -96, 179,5.80391,7.09557,-0.7647700000000004,380.438,3355.06,-42960.0
11504.1,11606.1,13.73,8.58,16.7846,23.2673,6.482699999999998,113.959,17.8683, -95, 160,6.32493,7.62316,-1.1404600000000027,319.276,4061.24,-49513.4
8126.26,8093.73,15.76,16.26,15.9036,35.0932,19.189600000000002,40.2511,0.50001, -75, -75,2.33826,100.0,-80.8104,0.25001,40.1033,-60879.8
8079.81,7903.98,16.51,15.7,19.3081,35.1685,15.860400000000002,216.088,1.30104, -73, -76,2.31706,100.0,-84.1396,1.6927,-369.507,-15806.0
8097.6,8260.41,16.08,16.56,17.9697,34.3908,16.4211,186.367,0.564523, -75, -76,6.21288,100.0,-83.5789,0.318687,-181.913,-27767.4
7484.3,7487.58,8.45,8.62,17.7237,35.2978,17.5741,18.0248,8.43705, 179, 120,7.41742,29.5067,-11.932599999999997,71.1839,6.75401,-62175.1
7484.22,7589.53,8.45,16.12,17.7534,34.2417,16.488300000000002,125.722,24.5699, 179, 0,4.74895,5.61043,10.877870000000001,603.681,4935.8,-46693.9
7487.0,7703.54,9.61,16.66,16.7958,19.3624,2.566600000000001,219.449,17.2893, 179, 102,5.81659,1.79077,0.7758300000000011,298.92,7473.52,-14341.9
7482.22,7519.97,6.84,6.01,19.2089,34.3323,15.123399999999997,48.4194,8.67582, 131, 46,6.34717,30.6223,-15.498900000000003,75.2699,-340.501,-60155.6
7490.57,7543.72,10.33,9.99,15.7064,34.3291,18.622699999999995,77.4804,11.9438, 179, 107,4.42766,15.026,3.596699999999995,142.654,1616.41,-56496.8
7482.09,7594.16,6.84,6.58,19.1691,34.2704,15.101300000000002,159.14,13.3936, 131, -41,4.45792,10.8165,4.284800000000002,179.388,1496.47,-37174.5
9507.62,9457.51,15.97,16.13,16.5687,35.0483,18.479599999999998,50.2709,0.160092, -94, -94,1.92157,100.0,-81.5204,0.0256295,16.0866,-59972.8
11213.0,11095.4,12.27,16.53,19.3474,34.399,15.0516,117.684,4.2602, 83, 83,1.87374,86.294,-71.2424,18.1493,-1002.4,-48650.4
11211.3,11446.0,12.27,15.71,19.206,28.4592,9.2532,237.2,27.9799, 83, -96,5.99205,17.3277,-8.0745,782.876,-13205.6,-6235.96
11212.8,11271.0,12.27,15.67,19.3298,30.2386,10.908800000000003,58.4759,3.40001, 83, 83,5.94248,56.3522,-45.4434,11.5601,396.982,-59080.6
11419.7,11297.0,16.25,0.0,32.3809,34.3598,1.978900000000003,122.693,16.25, 83, 0,1.85639,7.8354,-5.856499999999997,264.063,3986.36,-47446.4
11212.2,11093.7,12.27,15.42,19.2823,23.3528,4.070499999999999,120.174,27.69, 83, -96,1.6698,4.73738,-0.6668800000000008,766.736,6512.12,-48058.1
10695.7,10470.7,16.33,16.69,26.5532,44.0634,17.5102,225.71,0.736843, -97, -95,1.93189,56.4926,-38.9824,0.542937,173.869,-11555.0
10705.0,10746.8,16.43,16.45,25.9836,45.0091,19.025499999999997,41.8607,1.11792, -97, -93,5.87651,100.0,-80.9745,1.24974,1.17163,-60747.7
10705.5,10796.1,16.43,15.76,25.9492,45.0335,19.084299999999995,90.5439,0.671182, -97, -97,5.83141,100.0,-80.9157,0.450485,121.524,-54301.8
10664.0,10577.0,16.39,16.58,28.4817,45.0021,16.5204,87.4943,0.491142, -96, -95,1.9585,100.0,-83.4796,0.241221,37.9728,-54844.8
11627.3,11457.0,12.06,16.52,25.6789,29.2136,3.534700000000001,171.562,28.5697, 80, -96,1.72345,2.76391,0.7707900000000008,816.227,9707.66,-33066.4
11641.3,11518.5,12.31,15.83,26.8621,32.0487,5.186599999999995,125.616,27.7595, 64, -96,1.6216,4.49409,0.6925099999999951,770.59,6932.95,-46720.7
11640.1,11665.5,12.31,7.34,26.7561,45.0075,18.2514,58.1942,15.3454, 64, -34,4.30646,16.7953,1.4560999999999993,235.481,-435.336,-59113.4
11630.5,11653.0,12.06,8.99,25.9391,45.0646,19.1255,87.1718,11.2645, 80, 18,7.56595,28.5002,-9.3747,126.89,-1690.06,-54901.1
11649.0,11508.5,10.55,16.33,27.5998,45.0151,17.4153,140.583,7.13801, 64, 83,1.81091,50.2336,-32.81830000000001,50.9512,-1708.71,-42736.3
11212.4,11197.8,15.41,15.5,25.9174,33.1258,7.2083999999999975,26.2851,30.9099, -96, 83,3.08212,8.55795,-1.3495500000000025,955.422,-954.039,-61809.1
11197.8,11297.0,16.23,0.0,26.8218,36.0384,9.216600000000003,100.692,16.23, -96, 0,5.66307,9.28246,-0.06585999999999714,263.413,3195.75,-52361.2
11198.7,10975.3,16.23,16.07,26.7701,45.0229,18.2528,223.434,1.21498, -96, -100,1.86586,100.0,-81.74719999999999,1.47617,-80.9216,-12577.2
7592.83,7554.24,10.82,6.45,27.609,45.001,17.391999999999996,148.381,9.07961, -41, 15,7.91122,17.8045,-0.412500000000005,82.4393,805.958,-40483.1
7598.57,7588.15,6.91,5.28,25.6631,45.0021,19.339,31.0956,1.9129, -31, -41,3.15374,100.0,-80.661,3.65917,-96.6757,-61533.1
7598.56,7669.05,6.91,15.66,25.6673,30.001,4.3337,128.256,21.067, -31, 102,6.74008,5.82825,-1.4945499999999994,443.819,5314.57,-46050.5
7589.71,7550.17,8.25,8.81,28.5692,45.0282,16.459,43.2393,8.24757, -41, -98,2.05311,28.0876,-11.628599999999999,68.0224,248.026,-60630.4
8039.0,8242.88,16.56,15.77,25.7777,45.0249,19.247200000000003,241.736,1.44193, -72, -76,6.27191,10.0954,9.151800000000003,2.07917,381.554,-4063.83
8040.96,8067.23,16.56,16.07,25.6326,45.0142,19.381600000000002,35.7574,0.490004, -72, -72,6.46765,100.0,-80.6184,0.240104,34.7454,-61221.4
8000.27,7868.91,15.91,15.51,28.7933,42.0272,13.233900000000002,181.308,31.3914, -72, 102,2.47019,13.5815,-0.34759999999999813,985.421,-11202.1,-29627.3
8039.2,8152.17,16.56,15.85,25.7628,45.0326,19.269800000000004,136.494,1.604, -72, -77,6.29932,96.5207,-77.2509,2.57283,206.176,-43869.3
11609.0,11454.8,13.44,16.52,25.8113,31.1885,5.377200000000002,155.201,20.1816, 179, -96,1.96308,5.36561,0.011590000000001766,407.296,4973.65,-38412.6
11607.3,11665.5,12.57,7.34,26.7572,45.0569,18.299699999999998,119.968,19.0725, 179, -34,4.36989,7.38068,10.919019999999998,363.758,3833.27,-48107.7
8580.63,8608.3,16.63,0.0,29.0346,45.0382,16.003600000000002,28.6347,16.63, 104, 0,5.98411,16.6875,-0.6838999999999977,276.557,-918.838,-61680.1
11601.7,11454.8,13.1,16.52,25.8085,45.3743,19.5658,146.947,3.42073, -95, -96,1.89169,30.1287,-10.562899999999999,11.7014,1005.18,-40906.5
11573.1,11505.1,15.7,16.17,27.6951,45.2077,17.512600000000003,68.0769,0.525081, -96, -95,1.89132,100.0,-82.4874,0.27571,63.846,-57865.5
11571.0,11660.9,15.7,6.08,27.8289,41.1167,13.2878,123.792,11.5434, -96, -58,4.77477,11.5431,1.7447,133.25,2548.8,-47175.6
11649.8,11505.1,8.75,16.17,27.6918,35.2929,7.601100000000002,159.682,21.2371, 18, -95,2.29824,5.15539,2.4457100000000027,451.016,4852.13,-37001.7
11653.4,11656.7,8.67,8.52,28.629,45.0718,16.442800000000002,19.3366,5.5464, 18, -19,4.02539,45.1674,-28.7246,30.7625,-13.9987,-62126.1
7802.26,7964.18,16.43,16.69,25.9919,40.0597,14.067799999999998,211.513,33.0896, 102, -72,6.3924,13.8715,0.19629999999999903,1094.92,-13907.7,-17762.3
7841.45,7868.89,16.03,15.51,28.7915,45.2354,16.4439,30.349,0.520006, 102, 102,6.11246,100.0,-83.5561,0.270407,-31.4035,-61578.9
7798.78,7817.18,16.43,15.65,25.7437,34.0482,8.3045,49.2688,32.0794, 102, -76,7.13421,8.97725,-0.6727499999999988,1029.09,-2546.74,-60072.6
11374.5,11285.5,16.25,15.8,29.2275,34.1347,4.907200000000003,90.6987,32.05, 83, -96,1.63957,5.01713,-0.10992999999999675,1027.2,5664.07,-54273.8
11122.4,10954.5,15.49,15.93,27.8552,45.0118,17.1566,168.839,1.59218, 83, 89,1.94994,100.0,-82.8434,2.53504,-155.172,-33993.3
11121.1,11227.4,15.49,15.99,27.7701,45.175,17.404899999999998,106.5,0.500035, 83, 83,5.90246,100.0,-82.5951,0.250035,106.47,-51157.7
11137.2,11292.7,16.29,15.54,28.769,41.3446,12.575600000000001,158.138,31.8299, 83, -96,6.02954,12.7434,-0.16779999999999795,1013.14,-9968.73,-37492.5
8093.49,8214.83,16.66,16.51,27.7706,45.0298,17.2592,143.229,2.24082, -75, -83,6.26598,82.519,-65.25980000000001,5.02128,94.4464,-41985.5
8123.05,8067.3,16.63,16.07,25.6274,45.0202,19.3928,64.117,1.07345, -75, -72,2.21528,100.0,-80.6072,1.15229,-79.0178,-58389.0
8092.87,7940.36,16.66,16.43,27.814,45.2011,17.387099999999997,187.362,0.95644, -75, -72,2.3182,100.0,-82.6129,0.914778,-74.4768,-27395.5
8064.33,7885.3,16.21,16.24,30.0264,45.2365,15.2101,241.555,32.3002, -66, 102,2.44489,15.1379,0.07220000000000049,1043.31,-15519.2,-4151.04
8084.75,8118.16,15.42,15.52,28.4269,45.046,16.6191,39.3166,0.412138, -74, -75,6.25637,100.0,-83.3809,0.169858,-8.14427,-60954.2
10253.2,10470.7,16.13,16.69,26.5539,45.1379,18.584000000000003,218.232,0.770692, -96, -95,5.92811,100.0,-81.416,0.593966,-251.79,-14874.8
9397.94,9313.89,16.6,16.25,25.6221,45.0113,19.3892,85.6898,4.83324, -95, -78,2.03574,50.137,-30.7478,23.3603,-71.0834,-55157.3
11657.3,11454.8,6.98,16.52,25.8096,29.2174,3.4078000000000017,207.67,16.5615, -18, -96,2.0762,2.99629,0.4115100000000016,274.285,5643.83,-19373.0
11655.7,11614.5,9.13,6.1,26.6775,45.0367,18.359200000000005,55.7432,14.871, -20, 133,0.821503,15.1822,3.177000000000005,221.146,554.525,-59392.7
11657.1,11653.0,6.98,8.99,25.9398,45.0763,19.1365,18.6362,5.29322, -18, 18,0.0796356,48.6512,-29.5147,28.0182,-85.6042,-62152.7
11657.4,11478.3,6.98,16.51,25.72,44.0073,18.287300000000002,191.775,19.131, -18, 83,2.2199,23.0838,-4.796499999999998,365.995,-7334.25,-25722.2
7607.55,7550.78,16.23,6.44,26.7977,38.0377,11.240000000000002,81.9557,13.6718, 102, 46,0.446183,18.5047,-7.264699999999998,186.918,-444.327,-55783.3
7606.29,7585.6,16.23,4.56,26.705,34.0689,7.363900000000001,106.238,20.578, 102, -57,3.38368,7.78855,-0.42464999999999886,423.456,3277.37,-51213.5
7605.13,7805.21,16.23,16.29,26.6201,42.1,15.4799,255.663,32.5196, 102, -76,6.34558,15.457,0.02289999999999992,1057.52,-16531.4,2863.5
7639.49,7564.41,15.57,13.8,29.1837,38.093,8.909300000000002,75.0896,22.9506, 102, 0,1.65415,9.21882,-0.30951999999999735,526.729,1312.16,-56861.6
7608.58,7565.89,16.23,8.36,26.8731,34.0255,7.1524,119.202,24.204, 102, -98,3.11763,6.17465,0.9777500000000003,585.835,4203.51,-48290.9
8627.65,8608.3,15.74,0.0,29.0357,43.1326,14.096899999999998,25.6253,15.74, 108, 0,2.47215,14.2645,-0.16760000000000197,247.748,801.462,-61843.3
8624.76,8538.79,16.08,16.38,28.8239,45.0227,16.198800000000002,97.754,0.360582, 105, 104,2.22368,100.0,-83.8012,0.130019,-60.2271,-52944.2
10921.9,10854.9,15.79,15.77,25.7953,45.0302,19.2349,67.2894,0.26342, 85, 84,1.92893,100.0,-80.7651,0.0693901,3.34516,-57972.1
10717.1,10499.1,15.58,15.59,28.7765,45.1637,16.3872,218.416,0.601878, -97, -95,1.90667,100.0,-83.6128,0.362257,8.12383,-14794.2
10747.3,10732.8,16.15,15.5,26.8866,45.0246,18.137999999999998,14.7691,1.33562, -92, -96,1.65176,100.0,-81.862,1.78389,-9.88463,-62281.9
10762.9,10796.7,16.34,15.76,25.9087,45.0346,19.125899999999998,33.7567,0.648461, -98, -97,5.8188,100.0,-80.8741,0.420501,40.0191,-61360.5
10763.5,10706.4,16.34,15.63,25.8721,45.0015,19.1294,57.2098,0.74988, -98, -97,1.89584,100.0,-80.8706,0.562319,-80.3485,-59227.0
10765.4,10854.3,16.34,15.77,25.759,30.017,4.257999999999999,103.128,32.1021, -98, 84,5.18204,4.8824,-0.6244000000000005,1030.55,5591.24,-51864.6
11251.4,11285.3,16.26,15.8,29.2376,38.2131,8.975499999999997,40.4913,32.0598, 83, -96,6.4537,8.85315,0.1223499999999973,1027.83,-2225.13,-60860.5
11197.6,11297.0,15.5,0.0,25.9023,45.1308,19.2285,99.5394,15.5, 83, 0,5.88728,22.5509,-3.3223999999999982,240.25,-3085.72,-52591.9
8862.79,8781.29,16.48,16.63,27.7559,41.0288,13.272899999999996,248.713,33.0217, -38, 133,3.35417,14.8981,-1.625200000000003,1090.44,-16202.3,-642.084
8864.04,8843.67,16.48,16.46,27.5772,37.0092,9.431999999999999,113.356,32.9382, -38, 140,3.56175,10.8608,-1.4288000000000007,1084.93,-7211.59,-49650.4
8244.85,8067.23,15.77,16.07,25.6332,45.0265,19.3933,206.487,1.22365, -76, -72,2.23943,84.4525,-65.0592,1.49731,108.746,-19863.0
8240.57,8314.27,15.77,16.4,25.9465,45.0527,19.1062,82.3265,0.630002, -76, -76,6.17176,100.0,-80.8938,0.396903,-103.572,-55722.3
11401.0,11285.3,15.41,15.8,29.2387,44.2644,15.0257,115.73,0.42808, -96, -96,1.89175,100.0,-84.9743,0.183252,90.0576,-49106.5
11422.2,11297.0,15.81,0.0,27.8831,45.1314,17.2483,127.901,15.81, -96, 0,2.0557,23.7412,-6.492899999999999,249.956,-3990.73,-46141.4
11451.8,11667.9,16.52,7.98,25.9913,27.5569,1.5655999999999999,227.062,14.513, -96, -34,5.49791,1.59593,-0.03033000000000019,210.626,6520.46,-10942.6
11456.3,11478.3,16.52,16.51,25.7189,32.051,6.3321000000000005,30.7928,33.0294, -96, 83,4.7486,6.89916,-0.5670599999999997,1090.94,1395.05,-61551.8
8023.58,8196.87,16.05,15.12,29.1163,45.0331,15.916799999999999,206.597,1.66112, -72, -77,6.27905,39.5845,-23.6677,2.75931,391.42,-19817.8
8063.06,7964.76,16.07,16.69,25.9494,45.2017,19.2523,123.785,0.620002, -72, -72,2.35562,100.0,-80.7477,0.384402,153.392,-47177.3
8021.23,7875.58,16.05,15.54,29.2956,42.1582,12.8626,201.8,31.561, -72, 102,2.47677,14.1203,-1.2576999999999998,996.098,-12522.9,-21776.9
8031.9,8117.45,15.97,15.52,28.4804,45.051,16.570600000000002,101.711,0.983237, -72, -75,6.27141,100.0,-83.4294,0.966754,89.7651,-52154.9
11306.5,11297.0,16.51,0.0,27.8854,44.1008,16.2154,23.2234,16.51, -96, 0,3.35584,15.7207,0.49469999999999814,272.58,-343.781,-61960.7
11287.7,11482.6,15.8,15.48,29.0861,45.2616,16.175500000000003,195.038,0.364759, -96, -96,5.8921,100.0,-83.8245,0.133049,124.443,-24460.3
11322.1,11497.8,15.95,15.81,26.9412,29.192,2.2508000000000017,176.366,31.7596, -96, 83,5.75879,2.3311,-0.08029999999999848,1008.67,11116.6,-31394.9
8608.3,8539.49,0.0,16.38,28.8735,45.162,16.2885,75.5242,16.38, 0, 104,2.14889,19.8385,-3.5500000000000007,268.304,-2459.84,-56796.1
7542.1,7588.32,10.05,5.28,25.5691,45.1597,19.590600000000002,169.115,11.2048, 46, -41,3.92481,19.4494,0.14120000000000132,125.547,-698.834,-33900.2
7557.1,7779.05,8.77,15.49,28.5259,45.2491,16.7232,239.906,15.9855, 0, -77,6.0524,28.4452,-11.722000000000001,255.535,-7094.9,-4944.93
7559.17,7564.41,10.9,13.8,29.1843,45.1744,15.990099999999998,24.6245,2.9, 0, 0,3.86852,77.781,-61.79090000000001,8.41,141.604,-61893.6
7542.78,7668.72,10.05,15.66,25.6427,34.1302,8.4875,128.985,12.958, 46, 102,5.37221,15.5696,-7.082099999999999,167.909,331.377,-45863.0
7557.23,7550.15,8.77,8.81,28.5715,45.1807,16.6092,162.266,13.3489, 0, -98,3.58024,20.6909,-4.081699999999998,178.193,-1938.89,-36169.7
11297.0,11251.3,0.0,16.26,29.2317,45.3072,16.0755,45.7386,16.26, 0, 83,1.88716,18.1881,-2.112599999999997,264.388,-1487.42,-60408.0
11297.0,11401.3,0.0,15.41,29.2194,44.3028,15.083399999999997,107.265,15.41, 0, -96,6.08762,22.9964,-7.913000000000004,237.468,-3243.44,-50994.3
8734.06,8791.3,16.28,15.5,29.0913,45.1303,16.038999999999998,103.705,4.24378, 127, 142,6.89577,59.636,-43.59700000000001,18.0097,-206.339,-51745.3
8763.75,8873.8,15.63,15.73,32.0864,34.0617,1.9753000000000043,244.718,2.45872, 133, 142,7.14027,15.1001,-13.124799999999995,6.0453,81.7761,-2613.25
8731.79,8539.43,16.09,16.38,28.8692,45.1973,16.3281,247.377,5.64798, 124, 104,2.43479,10.1893,6.1388,31.8997,-196.984,-1304.77
8796.9,8847.7,16.17,16.11,30.0074,42.0316,12.024199999999997,177.998,32.2782, 142, -38,7.41555,13.1718,-1.1476000000000024,1041.88,-11383.9,-30816.6
8772.46,8709.18,15.52,16.38,26.7345,45.0054,18.2709,103.364,2.77565, 133, 124,2.76437,95.2877,-77.0168,7.70421,-190.333,-51815.9
8791.68,8854.54,15.5,15.65,29.1529,45.1667,16.0138,142.983,0.497834, 142, 140,7.16025,100.0,-83.9862,0.247839,46.6768,-42055.9
10989.2,10923.6,15.76,15.79,25.9031,35.0872,9.184100000000004,78.2733,31.5125, -100, 85,2.45093,9.93821,-0.7541099999999954,993.037,-4196.63,-56373.3
7967.57,7817.19,16.69,15.65,25.7425,45.2601,19.5176,177.652,1.57876, -72, -76,2.24412,100.0,-80.4824,2.49247,-357.819,-30939.6
11480.5,11401.2,15.48,15.41,29.22,44.3035,15.0835,79.3573,0.0700233, -96, -96,1.89226,100.0,-84.9165,0.00490327,-11.11,-56202.4
11479.6,11650.3,15.48,6.89,29.2811,36.1097,6.828599999999998,189.773,8.65748, -96, -90,5.30656,7.43349,-0.6048900000000019,74.952,3005.96,-26486.4
11535.6,11611.3,15.46,8.58,25.7723,34.0491,8.276800000000001,101.453,19.9845, -96, 154,6.65679,7.54759,0.7292100000000019,399.379,3902.73,-52207.3
11504.2,11510.9,16.17,16.33,27.748,35.2923,7.544299999999996,23.655,32.4979, -95, 83,4.13731,7.48431,0.059989999999996435,1056.11,371.752,-61940.4
8271.13,8196.7,15.68,15.12,29.1296,45.0343,15.904700000000002,83.0588,0.598812, -76, -77,2.16695,100.0,-84.0953,0.358576,-90.901,-55601.2
8289.22,8356.68,16.31,10.61,27.8077,45.1697,17.362,77.1206,6.58094, -76, -62,6.22048,26.9207,-9.558700000000002,43.3087,934.806,-56552.4
7587.91,7544.16,5.28,10.05,25.7929,45.1076,19.3147,168.67,11.2048, -41, 46,7.9101,19.2257,0.08899999999999864,125.547,-642.648,-34050.3
7573.45,7564.42,7.74,13.8,29.1855,45.1785,15.992999999999999,128.26,16.8238, -98, 0,7.70717,19.4499,-3.456900000000001,283.039,-3137.49,-46049.4
7587.55,7595.77,5.28,0.0,25.989,27.0076,1.0185999999999993,32.1544,5.28, -41, 0,7.28681,41.2851,-40.2665,27.8784,337.855,-61466.1
8346.77,8202.05,13.2,16.16,28.7415,45.0359,16.2944,163.096,2.99142, -76, -77,2.18965,29.1538,-12.8594,8.94862,970.51,-35899.8
8364.88,8302.3,10.61,15.49,26.7876,45.0545,18.266899999999996,72.7387,4.95629, -79, -83,2.25205,36.1674,-17.900500000000005,24.5648,693.343,-57209.1
10499.6,10717.7,15.59,15.58,28.7408,45.0026,16.2618,218.416,0.601878, -95, -97,5.90657,100.0,-83.7382,0.362257,8.09798,-14794.5
10534.9,10470.7,15.95,16.69,26.555,45.1387,18.5837,64.438,0.740021, -95, -95,1.93657,100.0,-81.4163,0.547631,95.3216,-58347.7
10529.6,10732.7,15.95,15.5,26.8902,43.0602,16.17,203.698,0.645906, -95, -96,5.91918,92.8852,-76.7152,0.417195,187.412,-21007.2
10448.4,10698.6,16.35,16.08,32.043,44.0461,12.003100000000003,250.791,0.677818, -95, -97,5.91662,100.0,-87.9969,0.459437,142.895,396.11
10545.7,10706.3,16.4,15.63,25.8807,45.0179,19.137199999999996,160.878,0.991519, -95, -97,5.90751,100.0,-80.86280000000001,0.98311,250.738,-36618.2
10528.6,10600.3,15.95,15.83,26.9537,45.008,18.0543,72.0576,0.170019, -95, -95,5.93288,100.0,-81.9457,0.0289063,17.7162,-57307.7
10544.1,10616.3,16.4,16.23,25.9761,27.0396,1.0635000000000012,72.7634,0.212219, -95, -95,5.97515,100.0,-98.9365,0.0450367,25.9215,-57205.5
7840.81,7954.37,16.46,15.77,26.7555,39.2171,12.4616,157.624,32.2007, 102, -72,6.47347,12.5258,-0.06419999999999959,1036.89,-9981.63,-37654.6
11661.5,11425.3,6.08,15.81,27.6868,29.3138,1.626999999999999,248.693,11.6276, -58, -96,1.48985,0.112521,1.5144789999999988,135.201,5779.3,-652.003
11661.4,11504.7,6.08,16.17,27.7172,36.1506,8.433399999999999,176.675,11.9149, -58, -95,1.26475,6.26376,2.1696399999999985,141.965,4105.49,-31285.8
11668.1,11653.0,7.98,8.99,25.9412,45.0791,19.1379,134.813,7.58629, -34, 18,7.96177,32.0363,-12.898399999999999,57.5518,-460.145,-44325.5
8844.16,8863.55,16.46,16.48,27.6471,38.0317,10.384600000000002,111.134,32.9382, 140, -38,7.56815,10.7908,-0.40619999999999834,1084.93,-7059.87,-50149.3
8853.83,8733.64,15.65,16.28,29.049,32.1132,3.0641999999999996,246.091,3.76198, 140, 127,3.05214,22.277,-19.2128,14.1525,-228.227,-1939.17
